timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1613306909562,836,getBooks request,200,,External app 1-17,text,true,,126,118,9,9,http://localhost:8080/books/,835,0,0
1613306910136,267,getBooks request,200,,External app 1-16,text,true,,126,118,9,9,http://localhost:8080/books/,266,0,0
1613306910110,314,getBooks request,200,,External app 1-3,text,true,,126,118,9,9,http://localhost:8080/books/,287,0,0
1613306910400,27,getBooks request,200,,External app 1-17,text,true,,126,118,9,9,http://localhost:8080/books/,24,0,0
1613306910404,25,getBooks request,200,,External app 1-16,text,true,,126,118,9,9,http://localhost:8080/books/,24,0,0
1613306910427,6,getBooks request,200,,External app 1-17,text,true,,126,118,9,9,http://localhost:8080/books/,5,0,0
1613306910425,15,getBooks request,200,,External app 1-3,text,true,,126,118,9,9,http://localhost:8080/books/,12,0,0
1613306910430,12,getBooks request,200,,External app 1-16,text,true,,126,118,9,9,http://localhost:8080/books/,9,0,0
1613306910441,7,getBooks request,200,,External app 1-3,text,true,,126,118,9,9,http://localhost:8080/books/,6,0,0
1613306910449,5,getBooks request,200,,External app 1-3,text,true,,126,118,9,9,http://localhost:8080/books/,5,0,0
1613306909431,1032,getBooks request,200,,External app 1-8,text,true,,126,118,9,9,http://localhost:8080/books/,1031,0,0
1613306910464,13,getBooks request,200,,External app 1-8,text,true,,126,118,9,9,http://localhost:8080/books/,12,0,0
1613306908869,1617,getBooks request,200,,External app 1-10,text,true,,126,118,9,9,http://localhost:8080/books/,1615,0,0
1613306910487,9,getBooks request,200,,External app 1-10,text,true,,126,118,9,9,http://localhost:8080/books/,8,0,0
1613306910497,6,getBooks request,200,,External app 1-10,text,true,,126,118,9,9,http://localhost:8080/books/,5,0,0
1613306910478,25,getBooks request,200,,External app 1-8,text,true,,126,118,9,9,http://localhost:8080/books/,24,0,0
1613306910505,5,getBooks request,200,,External app 1-8,text,true,,126,118,9,9,http://localhost:8080/books/,4,0,0
1613306910434,81,getBooks request,200,,External app 1-17,text,true,,126,118,9,9,http://localhost:8080/books/,80,0,0
1613306910504,12,getBooks request,200,,External app 1-10,text,true,,126,118,9,9,http://localhost:8080/books/,9,0,0
1613306910511,8,getBooks request,200,,External app 1-8,text,true,,126,118,9,9,http://localhost:8080/books/,7,0,0
1613306910515,7,getBooks request,200,,External app 1-17,text,true,,126,118,9,9,http://localhost:8080/books/,7,0,0
1613306910520,7,getBooks request,200,,External app 1-8,text,true,,126,118,8,8,http://localhost:8080/books/,7,0,0
1613306910528,4,getBooks request,200,,External app 1-8,text,true,,126,118,8,8,http://localhost:8080/books/,4,0,0
1613306910517,17,getBooks request,200,,External app 1-10,text,true,,126,118,8,8,http://localhost:8080/books/,16,0,0
1613306910533,8,getBooks request,200,,External app 1-8,text,true,,126,118,8,8,http://localhost:8080/books/,7,0,0
1613306910535,23,getBooks request,200,,External app 1-10,text,true,,126,118,7,7,http://localhost:8080/books/,22,0,0
1613306910559,4,getBooks request,200,,External app 1-10,text,true,,126,118,7,7,http://localhost:8080/books/,3,0,0
1613306910563,4,getBooks request,200,,External app 1-10,text,true,,126,118,7,7,http://localhost:8080/books/,4,0,0
1613306909594,999,getBooks request,200,,External app 1-27,text,true,,126,118,6,6,http://localhost:8080/books/,998,0,0
1613306910254,343,getBooks request,200,,External app 1-2,text,true,,126,118,6,6,http://localhost:8080/books/,343,0,0
1613306910594,4,getBooks request,200,,External app 1-27,text,true,,126,118,6,6,http://localhost:8080/books/,4,0,0
1613306910457,142,getBooks request,200,,External app 1-3,text,true,,126,118,6,6,http://localhost:8080/books/,139,0,0
1613306910598,6,getBooks request,200,,External app 1-2,text,true,,126,118,6,6,http://localhost:8080/books/,6,0,0
1613306910599,5,getBooks request,200,,External app 1-27,text,true,,126,118,6,6,http://localhost:8080/books/,5,0,0
1613306910116,491,getBooks request,200,,External app 1-12,text,true,,126,118,6,6,http://localhost:8080/books/,488,0,0
1613306910605,5,getBooks request,200,,External app 1-2,text,true,,126,118,6,6,http://localhost:8080/books/,5,0,0
1613306910605,5,getBooks request,200,,External app 1-27,text,true,,126,118,6,6,http://localhost:8080/books/,4,0,0
1613306910599,16,getBooks request,200,,External app 1-3,text,true,,126,118,5,5,http://localhost:8080/books/,15,0,0
1613306910611,4,getBooks request,200,,External app 1-2,text,true,,126,118,5,5,http://localhost:8080/books/,4,0,0
1613306910607,13,getBooks request,200,,External app 1-12,text,true,,126,118,5,5,http://localhost:8080/books/,8,0,0
1613306910617,3,getBooks request,200,,External app 1-2,text,true,,126,118,5,5,http://localhost:8080/books/,3,0,0
1613306910616,6,getBooks request,200,,External app 1-3,text,true,,126,118,5,5,http://localhost:8080/books/,4,0,0
1613306910312,315,getBooks request,200,,External app 1-7,text,true,,126,118,4,4,http://localhost:8080/books/,314,0,0
1613306910621,6,getBooks request,200,,External app 1-2,text,true,,126,118,4,4,http://localhost:8080/books/,5,0,0
1613306910621,6,getBooks request,200,,External app 1-12,text,true,,126,118,4,4,http://localhost:8080/books/,5,0,0
1613306910628,4,getBooks request,200,,External app 1-12,text,true,,126,118,2,2,http://localhost:8080/books/,3,0,0
1613306910443,191,getBooks request,200,,External app 1-16,text,true,,126,118,2,2,http://localhost:8080/books/,188,0,0
1613306910633,4,getBooks request,200,,External app 1-12,text,true,,126,118,2,2,http://localhost:8080/books/,3,0,0
1613306910635,4,getBooks request,200,,External app 1-16,text,true,,126,118,2,2,http://localhost:8080/books/,4,0,0
1613306910637,7,getBooks request,200,,External app 1-12,text,true,,126,118,1,1,http://localhost:8080/books/,6,0,0
1613306910644,5,getBooks request,200,,External app 1-12,text,true,,126,118,1,1,http://localhost:8080/books/,4,0,0
